Id,frame.len,frame.protocols,tcp.stream,tcp.analysis.initial_rtt,tcp.len,tcp.window_size,tcp.flags.syn,tcp.flags.reset,tcp.flags.ack,mqtt.msgtype,mqtt.qos,mqtt.conflag.qos,mqtt.conflag.cleansess,mqtt.kalive,mqtt.username_len,mqtt.passwd_len,mqtt.retain,mqtt.conflag.retain,mqtt.conflag.willflag,mqtt.topic_len,mqtt.len,mqtt.conack.val,residual_score,normal_packet_count,test_packet_count,stream_rows,stream_current_positives,stream_attack_fraction,frequency_excess,undecoded_payload,residual_rank,selected_top64,selected_target3000
3020,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,479,0,0
3037,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,480,0,0
3090,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,481,0,0
3205,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,482,0,0
3327,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,483,0,0
3340,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,484,0,0
3369,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,485,0,0
3505,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,486,0,0
3641,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,487,0,0
3698,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,488,0,0
3876,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,489,0,0
3883,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,490,0,0
3899,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,491,0,0
3957,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,492,0,0
3975,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,493,0,0
4121,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,494,0,0
4143,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,495,0,0
4270,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,496,0,0
4276,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,497,0,0
4406,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,498,0,0
4433,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,499,0,0
4472,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,500,0,0
4600,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,501,0,0
4683,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,502,0,0
4689,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,503,0,0
4690,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,504,0,0
4744,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,505,0,0
4751,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,506,0,0
4755,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,507,0,0
4773,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,508,0,0
4782,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,509,0,0
4941,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,510,0,0
4949,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,511,0,0
4951,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,512,0,0
4958,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,513,0,0
5014,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,514,0,0
5043,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,515,0,0
5093,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,516,0,0
5115,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,517,0,0
5141,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,518,0,0
5171,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,519,0,0
5201,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,520,0,0
5259,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,521,0,0
5388,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,522,0,0
5400,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,523,0,0
5442,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,524,0,0
5446,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,525,0,0
5480,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,526,0,0
5515,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,527,0,0
5593,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,528,0,0
5691,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,529,0,0
5713,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,530,0,0
5717,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,531,0,0
5721,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,532,0,0
5803,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,533,0,0
5831,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,534,0,0
5851,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,535,0,0
5867,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,536,0,0
5968,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,537,0,0
6030,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,538,0,0
6034,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,539,0,0
6158,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,540,0,0
6173,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,541,0,0
6364,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,542,0,0
6497,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,543,0,0
6516,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,544,0,0
6646,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,545,0,0
6666,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,546,0,0
6671,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,547,0,0
6715,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,548,0,0
6796,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,549,0,0
6919,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,550,0,0
6955,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,551,0,0
6971,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,552,0,0
7008,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,553,0,0
7075,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,554,0,0
7167,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,555,0,0
7197,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,556,0,0
7213,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,557,0,0
7228,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,558,0,0
7255,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,559,0,0
7317,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,560,0,0
7325,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,561,0,0
7592,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,562,0,0
7652,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,563,0,0
7660,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,564,0,0
7696,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,565,0,0
7727,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,566,0,0
7866,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,567,0,0
7868,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,568,0,0
7948,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,569,0,0
7955,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,570,0,0
7962,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,571,0,0
7970,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,572,0,0
7986,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,573,0,0
8125,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,574,0,0
8170,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,575,0,0
8201,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,576,0,0
8207,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,577,0,0
8227,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,578,0,0
8280,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,579,0,0
8410,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,580,0,0
8458,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,581,0,0
8629,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,582,0,0
8658,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,583,0,0
8717,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,584,0,0
8743,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,585,0,0
8762,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,586,0,0
8791,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,587,0,0
8809,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,588,0,0
8882,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,589,0,0
8901,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,590,0,0
8924,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,591,0,0
8929,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,592,0,0
8947,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,593,0,0
9071,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,594,0,0
9120,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,595,0,0
9201,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,596,0,0
9328,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,597,0,0
9402,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,598,0,0
9460,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,599,0,0
9464,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,600,0,0
9467,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,601,0,0
9565,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,602,0,0
9881,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,603,0,0
9907,60,eth:ethertype:ip:tcp,1,,0,251,0,0,1,,,,,,,,,,,,,,0.0510046349159851,3085,201,2550,170,0.06666666666666667,0.0,0,604,0,0
31,60,eth:ethertype:ip:tcp,1,,0,252,0,0,1,,,,,,,,,,,,,,0.05097111566867883,3119,220,2550,170,0.06666666666666667,0.0,0,605,0,0
62,60,eth:ethertype:ip:tcp,1,,0,252,0,0,1,,,,,,,,,,,,,,0.05097111566867883,3119,220,2550,170,0.06666666666666667,0.0,0,606,0,0
86,60,eth:ethertype:ip:tcp,1,,0,252,0,0,1,,,,,,,,,,,,,,0.05097111566867883,3119,220,2550,170,0.06666666666666667,0.0,0,607,0,0
202,60,eth:ethertype:ip:tcp,1,,0,252,0,0,1,,,,,,,,,,,,,,0.05097111566867883,3119,220,2550,170,0.06666666666666667,0.0,0,608,0,0
219,60,eth:ethertype:ip:tcp,1,,0,252,0,0,1,,,,,,,,,,,,,,0.05097111566867883,3119,220,2550,170,0.06666666666666667,0.0,0,609,0,0
268,60,eth:ethertype:ip:tcp,1,,0,252,0,0,1,,,,,,,,,,,,,,0.05097111566867883,3119,220,2550,170,0.06666666666666667,0.0,0,610,0,0
287,60,eth:ethertype:ip:tcp,1,,0,252,0,0,1,,,,,,,,,,,,,,0.05097111566867883,3119,220,2550,170,0.06666666666666667,0.0,0,611,0,0
309,60,eth:ethertype:ip:tcp,1,,0,252,0,0,1,,,,,,,,,,,,,,0.05097111566867883,3119,220,2550,170,0.06666666666666667,0.0,0,612,0,0
419,60,eth:ethertype:ip:tcp,1,,0,252,0,0,1,,,,,,,,,,,,,,0.05097111566867883,3119,220,2550,170,0.06666666666666667,0.0,0,613,0,0
433,60,eth:ethertype:ip:tcp,1,,0,252,0,0,1,,,,,,,,,,,,,,0.05097111566867883,3119,220,2550,170,0.06666666666666667,0.0,0,614,0,0
442,60,eth:ethertype:ip:tcp,1,,0,252,0,0,1,,,,,,,,,,,,,,0.05097111566867883,3119,220,2550,170,0.06666666666666667,0.0,0,615,0,0
502,60,eth:ethertype:ip:tcp,1,,0,252,0,0,1,,,,,,,,,,,,,,0.05097111566867883,3119,220,2550,170,0.06666666666666667,0.0,0,616,0,0
529,60,eth:ethertype:ip:tcp,1,,0,252,0,0,1,,,,,,,,,,,,,,0.05097111566867883,3119,220,2550,170,0.06666666666666667,0.0,0,617,0,0
538,60,eth:ethertype:ip:tcp,1,,0,252,0,0,1,,,,,,,,,,,,,,0.05097111566867883,3119,220,2550,170,0.06666666666666667,0.0,0,618,0,0
580,60,eth:ethertype:ip:tcp,1,,0,252,0,0,1,,,,,,,,,,,,,,0.05097111566867883,3119,220,2550,170,0.06666666666666667,0.0,0,619,0,0
612,60,eth:ethertype:ip:tcp,1,,0,252,0,0,1,,,,,,,,,,,,,,0.05097111566867883,3119,220,2550,170,0.06666666666666667,0.0,0,620,0,0
671,60,eth:ethertype:ip:tcp,1,,0,252,0,0,1,,,,,,,,,,,,,,0.05097111566867883,3119,220,2550,170,0.06666666666666667,0.0,0,621,0,0
703,60,eth:ethertype:ip:tcp,1,,0,252,0,0,1,,,,,,,,,,,,,,0.05097111566867883,3119,220,2550,170,0.06666666666666667,0.0,0,622,0,0
800,60,eth:ethertype:ip:tcp,1,,0,252,0,0,1,,,,,,,,,,,,,,0.05097111566867883,3119,220,2550,170,0.06666666666666667,0.0,0,623,0,0
879,60,eth:ethertype:ip:tcp,1,,0,252,0,0,1,,,,,,,,,,,,,,0.05097111566867883,3119,220,2550,170,0.06666666666666667,0.0,0,624,0,0
914,60,eth:ethertype:ip:tcp,1,,0,252,0,0,1,,,,,,,,,,,,,,0.05097111566867883,3119,220,2550,170,0.06666666666666667,0.0,0,625,0,0
922,60,eth:ethertype:ip:tcp,1,,0,252,0,0,1,,,,,,,,,,,,,,0.05097111566867883,3119,220,2550,170,0.06666666666666667,0.0,0,626,0,0
932,60,eth:ethertype:ip:tcp,1,,0,252,0,0,1,,,,,,,,,,,,,,0.05097111566867883,3119,220,2550,170,0.06666666666666667,0.0,0,627,0,0
939,60,eth:ethertype:ip:tcp,1,,0,252,0,0,1,,,,,,,,,,,,,,0.05097111566867883,3119,220,2550,170,0.06666666666666667,0.0,0,628,0,0
945,60,eth:ethertype:ip:tcp,1,,0,252,0,0,1,,,,,,,,,,,,,,0.05097111566867883,3119,220,2550,170,0.06666666666666667,0.0,0,629,0,0
948,60,eth:ethertype:ip:tcp,1,,0,252,0,0,1,,,,,,,,,,,,,,0.05097111566867883,3119,220,2550,170,0.06666666666666667,0.0,0,630,0,0
957,60,eth:ethertype:ip:tcp,1,,0,252,0,0,1,,,,,,,,,,,,,,0.05097111566867883,3119,220,2550,170,0.06666666666666667,0.0,0,631,0,0
968,60,eth:ethertype:ip:tcp,1,,0,252,0,0,1,,,,,,,,,,,,,,0.05097111566867883,3119,220,2550,170,0.06666666666666667,0.0,0,632,0,0
1068,60,eth:ethertype:ip:tcp,1,,0,252,0,0,1,,,,,,,,,,,,,,0.05097111566867883,3119,220,2550,170,0.06666666666666667,0.0,0,633,0,0
1073,60,eth:ethertype:ip:tcp,1,,0,252,0,0,1,,,,,,,,,,,,,,0.05097111566867883,3119,220,2550,170,0.06666666666666667,0.0,0,634,0,0
1089,60,eth:ethertype:ip:tcp,1,,0,252,0,0,1,,,,,,,,,,,,,,0.05097111566867883,3119,220,2550,170,0.06666666666666667,0.0,0,635,0,0
1217,60,eth:ethertype:ip:tcp,1,,0,252,0,0,1,,,,,,,,,,,,,,0.05097111566867883,3119,220,2550,170,0.06666666666666667,0.0,0,636,0,0
1245,60,eth:ethertype:ip:tcp,1,,0,252,0,0,1,,,,,,,,,,,,,,0.05097111566867883,3119,220,2550,170,0.06666666666666667,0.0,0,637,0,0
